,Object1,Object2,Relatedness
12007,spray_bottle,dresser,-1.0
12008,spray_bottle,dumbbell,-1.0
12009,spray_bottle,egg,-1.0
12010,spray_bottle,faucet,-1.0
12011,spray_bottle,floor,-1.0
12012,spray_bottle,floor_lamp,-1.0
12013,spray_bottle,foot_stool,-1.0
12014,spray_bottle,fork,-1.0
12015,spray_bottle,fridge,-1.0
12016,spray_bottle,garbage_bag,-1.0
12017,spray_bottle,hand_towel,-1.0
12018,spray_bottle,hand_towel_holder,-1.0
12019,spray_bottle,house_plant,-1.0
12020,spray_bottle,kettle,-1.0
12021,spray_bottle,key_chain,-1.0
12022,spray_bottle,knife,-1.0
12023,spray_bottle,ladle,-1.0
12024,spray_bottle,laptop,-1.0
12025,spray_bottle,laundry_hamper,-1.0
12026,spray_bottle,lettuce,-1.0
12027,spray_bottle,light_switch,-1.0
12028,spray_bottle,microwave,-1.0
12029,spray_bottle,mirror,-1.0
12030,spray_bottle,mug,-1.0
12031,spray_bottle,newspaper,-1.0
12032,spray_bottle,ottoman,-1.0
12033,spray_bottle,painting,-1.0
12034,spray_bottle,pan,-1.0
12035,spray_bottle,paper_towel_roll,-1.0
12036,spray_bottle,pen,-1.0
12037,spray_bottle,pencil,-1.0
12038,spray_bottle,pepper_shaker,-1.0
12039,spray_bottle,pillow,-1.0
12040,spray_bottle,plate,-1.0
12041,spray_bottle,plunger,-1.0
12042,spray_bottle,poster,-1.0
12043,spray_bottle,pot,-1.0
12044,spray_bottle,potato,-1.0
12045,spray_bottle,remote_control,-1.0
12046,spray_bottle,room_decor,-1.0
12047,spray_bottle,safe,-1.0
12048,spray_bottle,salt_shaker,-1.0
12049,spray_bottle,scrub_brush,-1.0
12050,spray_bottle,shelf,-1.0
12051,spray_bottle,shelving_unit,-1.0
12052,spray_bottle,shower_curtain,-1.0
12053,spray_bottle,shower_door,-1.0
12054,spray_bottle,shower_glass,-1.0
12055,spray_bottle,shower_head,-1.0
12056,spray_bottle,side_table,-1.0
12057,spray_bottle,sink,-1.0
12058,spray_bottle,sink_basin,-1.0
12059,spray_bottle,soap_bar,-1.0
12060,spray_bottle,soap_bottle,-1.0
12061,spray_bottle,soap_bottle,-1.0
12062,spray_bottle,sofa,-1.0
12063,spray_bottle,spatula,-1.0
12064,spray_bottle,spoon,-1.0
12065,spray_bottle,spray_bottle,-1.0
12066,spray_bottle,statue,-1.0
12067,spray_bottle,stool,-1.0
12068,spray_bottle,stove_burner,-1.0
12069,spray_bottle,stove_knob,-1.0
12070,spray_bottle,table_top_decor,-1.0
12071,spray_bottle,target_circle,-1.0
12072,spray_bottle,teddy_bear,-1.0
12073,spray_bottle,television,-1.0
12074,spray_bottle,tennis_racket,-1.0
12075,spray_bottle,tissue_box,-1.0
12076,spray_bottle,toaster,-1.0
12077,spray_bottle,toilet,-1.0
12078,spray_bottle,toilet_paper,-1.0
12079,spray_bottle,toilet_paper_hanger,-1.0
12080,spray_bottle,tomato,-1.0
12081,spray_bottle,towel,-1.0
12082,spray_bottle,towel_holder,-1.0
12083,spray_bottle,tv_stand,-1.0
12084,spray_bottle,vacuum_cleaner,-1.0
12085,spray_bottle,vase,-1.0
12086,spray_bottle,watch,-1.0
12087,spray_bottle,watering_can,-1.0
12088,spray_bottle,window,-1.0
12089,spray_bottle,wine_bottle,-1.0
12090,spray_bottle,oven,-1.0
12091,spray_bottle,tooth_brush,-1.0
12092,spray_bottle,hair_drier,-1.0
12093,spray_bottle,keyboard,-1.0
12094,spray_bottle,scissors,-1.0
12095,spray_bottle,mouse,-1.0
12096,statue,alarm_clock,-1.0
12097,statue,aluminum_foil,-1.0
12098,statue,apple,-1.0
12099,statue,arm_chair,-1.0
12100,statue,baseball_bat,-1.0
12101,statue,basketball_bat,-1.0
12102,statue,bathtub,-1.0
12103,statue,bathtub_basin,-1.0
12104,statue,bed,-1.0
12105,statue,blinds,-1.0
12106,statue,book,-1.0
12107,statue,boots,-1.0
12108,statue,bottle,-1.0
12109,statue,bowl,-1.0
12110,statue,box,-1.0
12111,statue,bread,-1.0
12112,statue,butter_knife,-1.0
12113,statue,cabinet,-1.0
12114,statue,cabinet,-1.0
12115,statue,candle,-1.0
12116,statue,cd,-1.0
12117,statue,cell_phone,-1.0
12118,statue,chair,-1.0
12119,statue,cloth,-1.0
12120,statue,coffee_machine,-1.0
12121,statue,coffee_table,-1.0
12122,statue,counter_top,-1.0
12123,statue,credit_card,-1.0
12124,statue,cup,-1.0
12125,statue,curtains,-1.0
12126,statue,desk,-1.0
12127,statue,desk_lamp,-1.0
12128,statue,desktop,-1.0
12129,statue,dining_table,-1.0
12130,statue,dish_sponge,-1.0
12131,statue,dog_bed,-1.0
12132,statue,drawer,-1.0
12133,statue,dresser,-1.0
12134,statue,dumbbell,-1.0
12135,statue,egg,-1.0
12136,statue,faucet,-1.0
12137,statue,floor,-1.0
12138,statue,floor_lamp,-1.0
12139,statue,foot_stool,-1.0
12140,statue,fork,-1.0
12141,statue,fridge,-1.0
12142,statue,garbage_bag,-1.0
12143,statue,hand_towel,-1.0
12144,statue,hand_towel_holder,-1.0
12145,statue,house_plant,-1.0
12146,statue,kettle,-1.0
12147,statue,key_chain,-1.0
12148,statue,knife,-1.0
12149,statue,ladle,-1.0
12150,statue,laptop,-1.0
12151,statue,laundry_hamper,-1.0
12152,statue,lettuce,-1.0
12153,statue,light_switch,-1.0
12154,statue,microwave,-1.0
12155,statue,mirror,-1.0
12156,statue,mug,-1.0
12157,statue,newspaper,-1.0
12158,statue,ottoman,-1.0
12159,statue,painting,-1.0
12160,statue,pan,-1.0
12161,statue,paper_towel_roll,-1.0
12162,statue,pen,-1.0
12163,statue,pencil,-1.0
12164,statue,pepper_shaker,-1.0
12165,statue,pillow,-1.0
12166,statue,plate,-1.0
12167,statue,plunger,-1.0
12168,statue,poster,-1.0
12169,statue,pot,-1.0
12170,statue,potato,-1.0
12171,statue,remote_control,-1.0
12172,statue,room_decor,-1.0
12173,statue,safe,-1.0
12174,statue,salt_shaker,-1.0
12175,statue,scrub_brush,-1.0
12176,statue,shelf,-1.0
12177,statue,shelving_unit,-1.0
12178,statue,shower_curtain,-1.0
12179,statue,shower_door,-1.0
12180,statue,shower_glass,-1.0
12181,statue,shower_head,-1.0
12182,statue,side_table,-1.0
12183,statue,sink,-1.0
12184,statue,sink_basin,-1.0
12185,statue,soap_bar,-1.0
12186,statue,soap_bottle,-1.0
12187,statue,soap_bottle,-1.0
12188,statue,sofa,-1.0
12189,statue,spatula,-1.0
12190,statue,spoon,-1.0
12191,statue,spray_bottle,-1.0
12192,statue,statue,-1.0
12193,statue,stool,-1.0
12194,statue,stove_burner,-1.0
12195,statue,stove_knob,-1.0
12196,statue,table_top_decor,-1.0
12197,statue,target_circle,-1.0
12198,statue,teddy_bear,-1.0
12199,statue,television,-1.0
12200,statue,tennis_racket,-1.0
12201,statue,tissue_box,-1.0
12202,statue,toaster,-1.0
12203,statue,toilet,-1.0
12204,statue,toilet_paper,-1.0
12205,statue,toilet_paper_hanger,-1.0
12206,statue,tomato,-1.0
12207,statue,towel,-1.0
12208,statue,towel_holder,-1.0
12209,statue,tv_stand,-1.0
12210,statue,vacuum_cleaner,-1.0
12211,statue,vase,-1.0
12212,statue,watch,-1.0
12213,statue,watering_can,-1.0
12214,statue,window,-1.0
12215,statue,wine_bottle,-1.0
12216,statue,oven,-1.0
12217,statue,tooth_brush,-1.0
12218,statue,hair_drier,-1.0
12219,statue,keyboard,-1.0
12220,statue,scissors,-1.0
12221,statue,mouse,-1.0
12222,stool,alarm_clock,-1.0
12223,stool,aluminum_foil,-1.0
12224,stool,apple,-1.0
12225,stool,arm_chair,-1.0
12226,stool,baseball_bat,-1.0
12227,stool,basketball_bat,-1.0
12228,stool,bathtub,-1.0
12229,stool,bathtub_basin,-1.0
12230,stool,bed,-1.0
12231,stool,blinds,-1.0
12232,stool,book,-1.0
12233,stool,boots,-1.0
12234,stool,bottle,-1.0
12235,stool,bowl,-1.0
12236,stool,box,-1.0
12237,stool,bread,-1.0
12238,stool,butter_knife,-1.0
12239,stool,cabinet,-1.0
12240,stool,cabinet,-1.0
12241,stool,candle,-1.0
12242,stool,cd,-1.0
12243,stool,cell_phone,-1.0
12244,stool,chair,-1.0
12245,stool,cloth,-1.0
12246,stool,coffee_machine,-1.0
12247,stool,coffee_table,-1.0
12248,stool,counter_top,-1.0
12249,stool,credit_card,-1.0
12250,stool,cup,-1.0
12251,stool,curtains,-1.0
12252,stool,desk,-1.0
12253,stool,desk_lamp,-1.0
12254,stool,desktop,-1.0
12255,stool,dining_table,-1.0
12256,stool,dish_sponge,-1.0
12257,stool,dog_bed,-1.0
12258,stool,drawer,-1.0
12259,stool,dresser,-1.0
12260,stool,dumbbell,-1.0
12261,stool,egg,-1.0
12262,stool,faucet,-1.0
12263,stool,floor,-1.0
12264,stool,floor_lamp,-1.0
12265,stool,foot_stool,-1.0
12266,stool,fork,-1.0
12267,stool,fridge,-1.0
12268,stool,garbage_bag,-1.0
12269,stool,hand_towel,-1.0
12270,stool,hand_towel_holder,-1.0
12271,stool,house_plant,-1.0
12272,stool,kettle,-1.0
12273,stool,key_chain,-1.0
12274,stool,knife,0.06
12275,stool,ladle,0.066
12276,stool,laptop,0.142
12277,stool,laundry_hamper,0.027
12278,stool,lettuce,-0.016
12279,stool,light_switch,0.053
12280,stool,microwave,0.044
12281,stool,mirror,0.136
12282,stool,mug,0.167
12283,stool,newspaper,0.005
12284,stool,ottoman,0.433
12285,stool,painting,0.024
12286,stool,pan,-0.035
12287,stool,paper_towel_roll,0.067
12288,stool,pen,0.057
12289,stool,pencil,0.048
12290,stool,pepper_shaker,0.077
12291,stool,pillow,0.247
12292,stool,plate,0.045
12293,stool,plunger,0.068
12294,stool,poster,0.096
12295,stool,pot,0.005
12296,stool,potato,-0.064
12297,stool,remote_control,-0.044
12298,stool,room_decor,0.052
12299,stool,safe,0.025
12300,stool,salt_shaker,0.11
12301,stool,scrub_brush,0.016
12302,stool,shelf,0.257
12303,stool,shelving_unit,0.226
12304,stool,shower_curtain,0.064
12305,stool,shower_door,0.083
12306,stool,shower_glass,0.04
12307,stool,shower_head,0.083
12308,stool,side_table,0.003
12309,stool,sink,0.155
12310,stool,sink_basin,0.004
12311,stool,soap_bar,0.161
12312,stool,soap_bottle,0.161
12313,stool,soap_bottle,0.161
12314,stool,sofa,0.512
12315,stool,spatula,0.053
12316,stool,spoon,0.114
12317,stool,spray_bottle,-0.031
12318,stool,statue,0.121
12319,stool,stool,1.0
12320,stool,stove_burner,0.133
12321,stool,stove_knob,0.127
12322,stool,table_top_decor,0.053
12323,stool,target_circle,-0.011
12324,stool,teddy_bear,0.028
12325,stool,television,0.043
12326,stool,tennis_racket,-0.007
12327,stool,tissue_box,-0.033
12328,stool,toaster,0.054
12329,stool,toilet,0.284
12330,stool,toilet_paper,0.07
12331,stool,toilet_paper_hanger,0.07
12332,stool,tomato,0.022
12333,stool,towel,0.15
12334,stool,towel_holder,0.202
12335,stool,tv_stand,-1.0
12336,stool,vacuum_cleaner,-1.0
12337,stool,vase,-1.0
12338,stool,watch,-1.0
12339,stool,watering_can,-1.0
12340,stool,window,-1.0
12341,stool,wine_bottle,-1.0
12342,stool,oven,-1.0
12343,stool,tooth_brush,-1.0
12344,stool,hair_drier,-1.0
12345,stool,keyboard,-1.0
12346,stool,scissors,-1.0
12347,stool,mouse,-1.0
12348,stove_burner,alarm_clock,-1.0
12349,stove_burner,aluminum_foil,-1.0
12350,stove_burner,apple,-1.0
12351,stove_burner,arm_chair,-1.0
12352,stove_burner,baseball_bat,-1.0
12353,stove_burner,basketball_bat,-1.0
12354,stove_burner,bathtub,-1.0
12355,stove_burner,bathtub_basin,-1.0
12356,stove_burner,bed,-1.0
12357,stove_burner,blinds,-1.0
12358,stove_burner,book,-1.0
12359,stove_burner,boots,-1.0
12360,stove_burner,bottle,-1.0
12361,stove_burner,bowl,-1.0
12362,stove_burner,box,-1.0
12363,stove_burner,bread,-1.0
12364,stove_burner,butter_knife,-1.0
12365,stove_burner,cabinet,-1.0
12366,stove_burner,cabinet,-1.0
12367,stove_burner,candle,-1.0
12368,stove_burner,cd,-1.0
12369,stove_burner,cell_phone,-1.0
12370,stove_burner,chair,-1.0
12371,stove_burner,cloth,-1.0
12372,stove_burner,coffee_machine,-1.0
12373,stove_burner,coffee_table,-1.0
12374,stove_burner,counter_top,-1.0
12375,stove_burner,credit_card,-1.0
12376,stove_burner,cup,-1.0
12377,stove_burner,curtains,-1.0
12378,stove_burner,desk,-1.0
12379,stove_burner,desk_lamp,-1.0
12380,stove_burner,desktop,-1.0
12381,stove_burner,dining_table,-1.0
12382,stove_burner,dish_sponge,-1.0
12383,stove_burner,dog_bed,-1.0
12384,stove_burner,drawer,-1.0
12385,stove_burner,dresser,-1.0
12386,stove_burner,dumbbell,-1.0
12387,stove_burner,egg,-1.0
12388,stove_burner,faucet,-1.0
12389,stove_burner,floor,-1.0
12390,stove_burner,floor_lamp,-1.0
12391,stove_burner,foot_stool,-1.0
12392,stove_burner,fork,-1.0
12393,stove_burner,fridge,-1.0
12394,stove_burner,garbage_bag,-1.0
12395,stove_burner,hand_towel,-1.0
12396,stove_burner,hand_towel_holder,-1.0
12397,stove_burner,house_plant,-1.0
12398,stove_burner,kettle,-1.0
12399,stove_burner,key_chain,-1.0
12400,stove_burner,knife,-1.0
12401,stove_burner,ladle,-1.0
12402,stove_burner,laptop,-1.0
12403,stove_burner,laundry_hamper,-1.0
12404,stove_burner,lettuce,-1.0
12405,stove_burner,light_switch,-1.0
12406,stove_burner,microwave,-1.0
12407,stove_burner,mirror,-1.0
12408,stove_burner,mug,-1.0
12409,stove_burner,newspaper,-1.0
12410,stove_burner,ottoman,-1.0
12411,stove_burner,painting,-1.0
12412,stove_burner,pan,-1.0
12413,stove_burner,paper_towel_roll,-1.0
12414,stove_burner,pen,-1.0
12415,stove_burner,pencil,-1.0
12416,stove_burner,pepper_shaker,-1.0
12417,stove_burner,pillow,-1.0
12418,stove_burner,plate,-1.0
12419,stove_burner,plunger,-1.0
12420,stove_burner,poster,-1.0
12421,stove_burner,pot,-1.0
12422,stove_burner,potato,-1.0
12423,stove_burner,remote_control,-1.0
12424,stove_burner,room_decor,-1.0
12425,stove_burner,safe,-1.0
12426,stove_burner,salt_shaker,-1.0
12427,stove_burner,scrub_brush,-1.0
12428,stove_burner,shelf,-1.0
12429,stove_burner,shelving_unit,-1.0
12430,stove_burner,shower_curtain,-1.0
12431,stove_burner,shower_door,-1.0
12432,stove_burner,shower_glass,-1.0
12433,stove_burner,shower_head,-1.0
12434,stove_burner,side_table,-1.0
12435,stove_burner,sink,-1.0
12436,stove_burner,sink_basin,-1.0
12437,stove_burner,soap_bar,-1.0
12438,stove_burner,soap_bottle,-1.0
12439,stove_burner,soap_bottle,-1.0
12440,stove_burner,sofa,-1.0
12441,stove_burner,spatula,-1.0
12442,stove_burner,spoon,-1.0
12443,stove_burner,spray_bottle,-1.0
12444,stove_burner,statue,-1.0
12445,stove_burner,stool,-1.0
12446,stove_burner,stove_burner,-1.0
12447,stove_burner,stove_knob,-1.0
12448,stove_burner,table_top_decor,-1.0
12449,stove_burner,target_circle,-1.0
12450,stove_burner,teddy_bear,-1.0
12451,stove_burner,television,-1.0
12452,stove_burner,tennis_racket,-1.0
12453,stove_burner,tissue_box,-1.0
12454,stove_burner,toaster,-1.0
12455,stove_burner,toilet,-1.0
12456,stove_burner,toilet_paper,-1.0
12457,stove_burner,toilet_paper_hanger,-1.0
12458,stove_burner,tomato,-1.0
12459,stove_burner,towel,-1.0
12460,stove_burner,towel_holder,-1.0
12461,stove_burner,tv_stand,-1.0
12462,stove_burner,vacuum_cleaner,-1.0
12463,stove_burner,vase,-1.0
12464,stove_burner,watch,-1.0
12465,stove_burner,watering_can,-1.0
12466,stove_burner,window,-1.0
12467,stove_burner,wine_bottle,-1.0
12468,stove_burner,oven,-1.0
12469,stove_burner,tooth_brush,-1.0
12470,stove_burner,hair_drier,-1.0
12471,stove_burner,keyboard,-1.0
12472,stove_burner,scissors,-1.0
12473,stove_burner,mouse,-1.0
12474,stove_knob,alarm_clock,-1.0
12475,stove_knob,aluminum_foil,-1.0
12476,stove_knob,apple,-1.0
12477,stove_knob,arm_chair,-1.0
12478,stove_knob,baseball_bat,-1.0
12479,stove_knob,basketball_bat,-1.0
12480,stove_knob,bathtub,-1.0
12481,stove_knob,bathtub_basin,-1.0
12482,stove_knob,bed,-1.0
12483,stove_knob,blinds,-1.0
12484,stove_knob,book,-1.0
12485,stove_knob,boots,-1.0
12486,stove_knob,bottle,-1.0
12487,stove_knob,bowl,-1.0
12488,stove_knob,box,-1.0
12489,stove_knob,bread,-1.0
12490,stove_knob,butter_knife,-1.0
12491,stove_knob,cabinet,-1.0
12492,stove_knob,cabinet,-1.0
12493,stove_knob,candle,-1.0
12494,stove_knob,cd,-1.0
12495,stove_knob,cell_phone,-1.0
12496,stove_knob,chair,-1.0
12497,stove_knob,cloth,-1.0
12498,stove_knob,coffee_machine,-1.0
12499,stove_knob,coffee_table,-1.0
12500,stove_knob,counter_top,-1.0
12501,stove_knob,credit_card,-1.0
12502,stove_knob,cup,-1.0
12503,stove_knob,curtains,-1.0
12504,stove_knob,desk,-1.0
12505,stove_knob,desk_lamp,-1.0
12506,stove_knob,desktop,-1.0
12507,stove_knob,dining_table,-1.0
12508,stove_knob,dish_sponge,-1.0
12509,stove_knob,dog_bed,-1.0
12510,stove_knob,drawer,-1.0
12511,stove_knob,dresser,-1.0
12512,stove_knob,dumbbell,-1.0
12513,stove_knob,egg,-1.0
12514,stove_knob,faucet,-1.0
12515,stove_knob,floor,-1.0
12516,stove_knob,floor_lamp,-1.0
12517,stove_knob,foot_stool,-1.0
12518,stove_knob,fork,-1.0
12519,stove_knob,fridge,-1.0
12520,stove_knob,garbage_bag,-1.0
12521,stove_knob,hand_towel,-1.0
12522,stove_knob,hand_towel_holder,-1.0
12523,stove_knob,house_plant,-1.0
12524,stove_knob,kettle,-1.0
12525,stove_knob,key_chain,-1.0
12526,stove_knob,knife,-1.0
12527,stove_knob,ladle,-1.0
12528,stove_knob,laptop,-1.0
12529,stove_knob,laundry_hamper,-1.0
12530,stove_knob,lettuce,-1.0
12531,stove_knob,light_switch,-1.0
12532,stove_knob,microwave,-1.0
12533,stove_knob,mirror,-1.0
12534,stove_knob,mug,-1.0
12535,stove_knob,newspaper,-1.0
12536,stove_knob,ottoman,-1.0
12537,stove_knob,painting,-1.0
12538,stove_knob,pan,-1.0
12539,stove_knob,paper_towel_roll,-1.0
12540,stove_knob,pen,-1.0
12541,stove_knob,pencil,-1.0
12542,stove_knob,pepper_shaker,-1.0
12543,stove_knob,pillow,-1.0
12544,stove_knob,plate,-1.0
12545,stove_knob,plunger,-1.0
12546,stove_knob,poster,-1.0
12547,stove_knob,pot,-1.0
12548,stove_knob,potato,-1.0
12549,stove_knob,remote_control,-1.0
12550,stove_knob,room_decor,-1.0
12551,stove_knob,safe,-1.0
12552,stove_knob,salt_shaker,-1.0
12553,stove_knob,scrub_brush,-1.0
12554,stove_knob,shelf,-1.0
12555,stove_knob,shelving_unit,-1.0
12556,stove_knob,shower_curtain,-1.0
12557,stove_knob,shower_door,-1.0
12558,stove_knob,shower_glass,-1.0
12559,stove_knob,shower_head,-1.0
12560,stove_knob,side_table,-1.0
12561,stove_knob,sink,-1.0
12562,stove_knob,sink_basin,-1.0
12563,stove_knob,soap_bar,-1.0
12564,stove_knob,soap_bottle,-1.0
12565,stove_knob,soap_bottle,-1.0
12566,stove_knob,sofa,-1.0
12567,stove_knob,spatula,-1.0
12568,stove_knob,spoon,-1.0
12569,stove_knob,spray_bottle,-1.0
12570,stove_knob,statue,-1.0
12571,stove_knob,stool,-1.0
12572,stove_knob,stove_burner,-1.0
12573,stove_knob,stove_knob,-1.0
12574,stove_knob,table_top_decor,-1.0
12575,stove_knob,target_circle,-1.0
12576,stove_knob,teddy_bear,-1.0
12577,stove_knob,television,-1.0
12578,stove_knob,tennis_racket,-1.0
12579,stove_knob,tissue_box,-1.0
12580,stove_knob,toaster,-1.0
12581,stove_knob,toilet,-1.0
12582,stove_knob,toilet_paper,-1.0
12583,stove_knob,toilet_paper_hanger,-1.0
12584,stove_knob,tomato,-1.0
12585,stove_knob,towel,-1.0
12586,stove_knob,towel_holder,-1.0
12587,stove_knob,tv_stand,-1.0
12588,stove_knob,vacuum_cleaner,-1.0
12589,stove_knob,vase,-1.0
12590,stove_knob,watch,-1.0
12591,stove_knob,watering_can,-1.0
12592,stove_knob,window,-1.0
12593,stove_knob,wine_bottle,-1.0
12594,stove_knob,oven,-1.0
12595,stove_knob,tooth_brush,-1.0
12596,stove_knob,hair_drier,-1.0
12597,stove_knob,keyboard,-1.0
12598,stove_knob,scissors,-1.0
12599,stove_knob,mouse,-1.0
12600,table_top_decor,alarm_clock,-1.0
12601,table_top_decor,aluminum_foil,-1.0
12602,table_top_decor,apple,-1.0
12603,table_top_decor,arm_chair,-1.0
12604,table_top_decor,baseball_bat,-1.0
12605,table_top_decor,basketball_bat,-1.0
12606,table_top_decor,bathtub,-1.0
12607,table_top_decor,bathtub_basin,-1.0
12608,table_top_decor,bed,-1.0
12609,table_top_decor,blinds,-1.0
12610,table_top_decor,book,-1.0
12611,table_top_decor,boots,-1.0
12612,table_top_decor,bottle,-1.0
12613,table_top_decor,bowl,-1.0
12614,table_top_decor,box,-1.0
12615,table_top_decor,bread,-1.0
12616,table_top_decor,butter_knife,-1.0
12617,table_top_decor,cabinet,-1.0
12618,table_top_decor,cabinet,-1.0
12619,table_top_decor,candle,-1.0
12620,table_top_decor,cd,-1.0
12621,table_top_decor,cell_phone,-1.0
12622,table_top_decor,chair,-1.0
12623,table_top_decor,cloth,-1.0
12624,table_top_decor,coffee_machine,-1.0
12625,table_top_decor,coffee_table,-1.0
12626,table_top_decor,counter_top,-1.0
12627,table_top_decor,credit_card,-1.0
12628,table_top_decor,cup,-1.0
12629,table_top_decor,curtains,-1.0
12630,table_top_decor,desk,-1.0
12631,table_top_decor,desk_lamp,-1.0
12632,table_top_decor,desktop,-1.0
12633,table_top_decor,dining_table,-1.0
12634,table_top_decor,dish_sponge,-1.0
12635,table_top_decor,dog_bed,-1.0
12636,table_top_decor,drawer,-1.0
12637,table_top_decor,dresser,-1.0
12638,table_top_decor,dumbbell,-1.0
12639,table_top_decor,egg,-1.0
12640,table_top_decor,faucet,-1.0
12641,table_top_decor,floor,-1.0
12642,table_top_decor,floor_lamp,-1.0
12643,table_top_decor,foot_stool,-1.0
12644,table_top_decor,fork,-1.0
12645,table_top_decor,fridge,-1.0
12646,table_top_decor,garbage_bag,-1.0
12647,table_top_decor,hand_towel,-1.0
12648,table_top_decor,hand_towel_holder,-1.0
12649,table_top_decor,house_plant,-1.0
12650,table_top_decor,kettle,-1.0
12651,table_top_decor,key_chain,-1.0
12652,table_top_decor,knife,-1.0
12653,table_top_decor,ladle,-1.0
12654,table_top_decor,laptop,-1.0
12655,table_top_decor,laundry_hamper,-1.0
12656,table_top_decor,lettuce,-1.0
12657,table_top_decor,light_switch,-1.0
12658,table_top_decor,microwave,-1.0
12659,table_top_decor,mirror,-1.0
12660,table_top_decor,mug,-1.0
12661,table_top_decor,newspaper,-1.0
12662,table_top_decor,ottoman,-1.0
12663,table_top_decor,painting,-1.0
12664,table_top_decor,pan,-1.0
12665,table_top_decor,paper_towel_roll,-1.0
12666,table_top_decor,pen,-1.0
12667,table_top_decor,pencil,-1.0
12668,table_top_decor,pepper_shaker,-1.0
12669,table_top_decor,pillow,-1.0
12670,table_top_decor,plate,-1.0
12671,table_top_decor,plunger,-1.0
12672,table_top_decor,poster,-1.0
12673,table_top_decor,pot,-1.0
12674,table_top_decor,potato,-1.0
12675,table_top_decor,remote_control,-1.0
12676,table_top_decor,room_decor,-1.0
12677,table_top_decor,safe,-1.0
12678,table_top_decor,salt_shaker,-1.0
12679,table_top_decor,scrub_brush,-1.0
12680,table_top_decor,shelf,-1.0
12681,table_top_decor,shelving_unit,-1.0
12682,table_top_decor,shower_curtain,-1.0
12683,table_top_decor,shower_door,-1.0
12684,table_top_decor,shower_glass,-1.0
12685,table_top_decor,shower_head,-1.0
12686,table_top_decor,side_table,-1.0
12687,table_top_decor,sink,-1.0
12688,table_top_decor,sink_basin,-1.0
12689,table_top_decor,soap_bar,-1.0
12690,table_top_decor,soap_bottle,-1.0
12691,table_top_decor,soap_bottle,-1.0
12692,table_top_decor,sofa,-1.0
12693,table_top_decor,spatula,-1.0
12694,table_top_decor,spoon,-1.0
12695,table_top_decor,spray_bottle,-1.0
12696,table_top_decor,statue,-1.0
12697,table_top_decor,stool,-1.0
12698,table_top_decor,stove_burner,-1.0
12699,table_top_decor,stove_knob,-1.0
12700,table_top_decor,table_top_decor,-1.0
12701,table_top_decor,target_circle,-1.0
12702,table_top_decor,teddy_bear,-1.0
12703,table_top_decor,television,-1.0
12704,table_top_decor,tennis_racket,-1.0
12705,table_top_decor,tissue_box,-1.0
12706,table_top_decor,toaster,-1.0
12707,table_top_decor,toilet,-1.0
12708,table_top_decor,toilet_paper,-1.0
12709,table_top_decor,toilet_paper_hanger,-1.0
12710,table_top_decor,tomato,-1.0
12711,table_top_decor,towel,-1.0
12712,table_top_decor,towel_holder,-1.0
12713,table_top_decor,tv_stand,-1.0
12714,table_top_decor,vacuum_cleaner,-1.0
12715,table_top_decor,vase,-1.0
12716,table_top_decor,watch,-1.0
12717,table_top_decor,watering_can,-1.0
12718,table_top_decor,window,-1.0
12719,table_top_decor,wine_bottle,-1.0
12720,table_top_decor,oven,-1.0
12721,table_top_decor,tooth_brush,-1.0
12722,table_top_decor,hair_drier,0.121
12723,table_top_decor,keyboard,0.055
12724,table_top_decor,scissors,0.06
12725,table_top_decor,mouse,0.068
12726,target_circle,alarm_clock,-0.06
12727,target_circle,aluminum_foil,-0.075
12728,target_circle,apple,0.033
12729,target_circle,arm_chair,0.005
12730,target_circle,baseball_bat,0.025
12731,target_circle,basketball_bat,-0.02
12732,target_circle,bathtub,-0.1
12733,target_circle,bathtub_basin,0.033
12734,target_circle,bed,-0.02
12735,target_circle,blinds,0.191
12736,target_circle,book,0.048
12737,target_circle,boots,0.048
12738,target_circle,bottle,0.02
12739,target_circle,bowl,-0.058
12740,target_circle,box,-0.102
12741,target_circle,bread,0.018
12742,target_circle,butter_knife,-0.023
12743,target_circle,cabinet,0.036
12744,target_circle,cabinet,0.036
12745,target_circle,candle,-0.015
12746,target_circle,cd,0.03
12747,target_circle,cell_phone,-0.05
12748,target_circle,chair,0.015
12749,target_circle,cloth,-0.016
12750,target_circle,coffee_machine,0.06
12751,target_circle,coffee_table,0.004
12752,target_circle,counter_top,-0.034
12753,target_circle,credit_card,-0.009
12754,target_circle,cup,-0.04
12755,target_circle,curtains,0.047
12756,target_circle,desk,0.001
12757,target_circle,desk_lamp,-0.01
12758,target_circle,desktop,0.063
12759,target_circle,dining_table,-0.014
12760,target_circle,dish_sponge,0.001
12761,target_circle,dog_bed,0.006
12762,target_circle,drawer,-0.079
12763,target_circle,dresser,0.005
12764,target_circle,dumbbell,0.027
12765,target_circle,egg,0.003
12766,target_circle,faucet,-0.011
12767,target_circle,floor,-0.034
12768,target_circle,floor_lamp,0.002
12769,target_circle,foot_stool,0.035
12770,target_circle,fork,-0.111
12771,target_circle,fridge,0.033
12772,target_circle,garbage_bag,-0.027
12773,target_circle,hand_towel,0.085
12774,target_circle,hand_towel_holder,0.085
12775,target_circle,house_plant,0.003
12776,target_circle,kettle,0.081
12777,target_circle,key_chain,-0.025
12778,target_circle,knife,-0.109
12779,target_circle,ladle,-0.031
12780,target_circle,laptop,-0.059
